gn:id,gp:id_factual,gp:id_blackmad,reason
2820020,12634623,700712,mismatch
2841124,12634620,691172,mismatch
2929689,12634627,648339,mismatch
3205437,12634625,20172985,mismatch
2830768,12634622,695694,mismatch
7123675,55832708,55832462,mismatch
3030049,581982,20218630,mismatch
5257777,55831534,55832364,mismatch
4922468,55832701,55834868,mismatch
3516109,55908043,55892601,mismatch
3463227,433815,456189,mismatch
2509607,777594,22661125,mismatch
2947713,639531,12634800,mismatch
2652821,16341,16340,mismatch
1611202,1200114,1225953,mismatch
7126356,55831300,55833048,mismatch
2848543,687819,12632653,mismatch
2895891,12623848,663604,mismatch
2901405,12623846,661358,mismatch
2949551,12623841,638619,mismatch
2884667,12623849,668673,mismatch
2906222,12623844,659168,mismatch
6094817,743,3369,mismatch
2658397,12684488,784382,mismatch
2174436,28645367,1094599,mismatch
617069,480539,480538,mismatch
2029427,2266204,2266774,mismatch
1512909,2271681,56122382,mismatch
3019766,596815,22527891,mismatch
3011201,596818,596817,mismatch
3010394,600517,597419,mismatch
3469149,425846,456825,mismatch
3447631,452063,452062,mismatch
4240684,55831792,55830423,mismatch
5252768,55831567,55832736,mismatch
5260037,55831386,55831332,mismatch
2954906,12623738,635810,mismatch
2958355,12623736,634013,mismatch
2958305,12623735,634046,mismatch
2829644,12623730,696275,mismatch
2959659,12623734,633294,mismatch
5329636,23491321,55814349,mismatch
4410793,55824130,55824194,mismatch
5814821,55816322,55817183,mismatch
7296346,31615,31871,mismatch
1099404,1474391,1474397,mismatch
7286692,783593,12684123,mismatch
2511801,771990,56065748,mismatch
3658307,376020,26809940,mismatch
3216058,55852072,55849367,mismatch
6356740,759091,12694525,mismatch
3515938,148816,56122738,mismatch
3515938,148817,56122738,mismatch
3459251,56122353,457457,mismatch
3126665,55866335,755861,mismatch
1160629,2234449,2254781,mismatch
6698588,783842,12684249,mismatch
2516118,12689312,763125,mismatch
1608133,1226072,56043512,mismatch
4893524,55832828,55830542,mismatch
3172671,23388149,719029,mismatch
1692066,1189038,1199683,mismatch
3024234,586542,56042266,mismatch
2154850,1097847,22661797,mismatch
2964747,20071628,560646,mismatch
6090508,2734,23388639,mismatch
2964912,20071621,560585,mismatch
6360755,20220476,12692521,mismatch
3170040,12677188,711543,mismatch
3174144,12677185,717748,mismatch
3992370,55918636,55884868,mismatch
124569,2240799,2254919,mismatch
4126548,2473388,2473424,mismatch
5366470,55813199,56205223,mismatch
618587,480042,480079,mismatch
2653822,15127,12696132,mismatch
2866174,12635219,677896,mismatch
2841178,12635214,691155,mismatch
2840634,12635216,691359,mismatch
2851567,12635215,686300,mismatch
2953829,12635212,636250,mismatch
2823812,12635218,698704,mismatch
2855935,12635211,683988,mismatch
3205570,12635217,15002811,mismatch
2243536,1469182,1258416,mismatch
2859147,12635210,682202,mismatch
5412347,56019425,55806601,mismatch
2836409,693167,12623308,mismatch
4723133,55827472,55827384,mismatch
6317399,56125184,437336,mismatch
6355280,12695056,20228503,mismatch
3105874,777451,777452,mismatch
3532592,112652,55909054,mismatch
2999352,607635,20212412,mismatch
3031895,580536,613178,mismatch
3652315,26810363,375814,mismatch
3652257,26810365,375892,mismatch
2658440,784352,783602,mismatch
3652280,26810364,374506,mismatch
7287270,784353,12684475,mismatch
1514900,2213026,2213028,mismatch
6346794,23507277,55821098,mismatch
3447622,26804401,452071,mismatch
2756544,728886,728887,mismatch
610613,56125371,2264140,mismatch
284899,1936705,56122789,mismatch
2933212,646609,12635087,mismatch
2933216,646607,12624010,mismatch
2961455,562237,20071827,mismatch
3166537,12678951,724204,mismatch
6361127,758655,12692786,mismatch
2935384,12622968,645522,mismatch
2948282,12622965,639246,mismatch
2807153,12622960,707412,mismatch
2925440,12622969,650313,mismatch
2966711,20072577,559621,mismatch
2966922,20072573,559487,mismatch
2966926,20072572,559485,mismatch
2966854,20072574,559520,mismatch
4851043,55822986,55823599,mismatch
5379798,56205281,55815229,mismatch
721159,55848157,22528213,mismatch
7872604,12675386,551178,mismatch
1131742,1935356,1927340,mismatch
7291445,30264,30205,mismatch
2963029,561487,20073576,mismatch
128561,2234265,2254785,mismatch
128561,2234269,2254785,mismatch
128659,2234261,2254782,mismatch
1519908,2264798,2261276,mismatch
2934466,12624207,645997,mismatch
4380812,55823977,55824100,mismatch
2043478,1093895,1072801,mismatch
3133759,865192,865193,mismatch
3698202,400408,420639,mismatch
6359800,12688431,777298,mismatch
3063739,800112,12605668,mismatch
6613250,595120,12662898,mismatch
2623340,552662,552663,mismatch
2651252,18191,18192,mismatch
261743,950517,55869421,mismatch
2940993,642715,12636547,mismatch
1121644,1934457,1926182,mismatch
2961882,562047,20074336,mismatch
7287422,12685270,785735,mismatch
4735075,55826431,55826904,mismatch
2850085,687069,12622784,mismatch
2190110,28644846,2348739,mismatch
2183620,28644849,2350369,mismatch
2985000,618418,12665300,mismatch
3702577,26793308,159618,mismatch
139566,2221316,2254486,mismatch
3527543,123790,123789,mismatch
3664349,459326,459327,mismatch
3439317,379179,379224,mismatch
1519385,2264850,2261688,mismatch
6358921,779357,12694074,mismatch
6358856,779352,12694005,mismatch
6358851,779351,12693999,mismatch
6359324,779355,12688044,mismatch
3057479,822395,29401845,mismatch
7285319,785508,12685131,mismatch
2930205,648036,12636166,mismatch
3517938,112786,145154,mismatch
5611289,55818390,23504001,mismatch
2518575,759175,12689037,mismatch
2896530,663341,12623847,mismatch
2414482,56060894,1339269,mismatch
2421563,56060895,1335302,mismatch
2417738,56060892,1337471,mismatch
2495524,1254880,1254886,mismatch
1875060,1074573,56122499,mismatch
134452,2227373,2254608,mismatch
3078545,12607477,786924,mismatch
78142,1958043,1958044,mismatch
2739093,741727,55867782,mismatch
5208457,55838923,55838650,mismatch
2978948,625103,55965931,mismatch
2660277,783031,782820,mismatch
3108866,12688604,22661327,mismatch
3117982,12688031,765869,mismatch
6613390,12639924,587773,mismatch
2659021,783885,12683565,mismatch
3448460,450948,450947,mismatch
1288012,1017958,1013402,mismatch
111761,2253317,2253322,mismatch
1784658,12685991,2172736,mismatch
3450202,56073606,457997,mismatch
2661503,781823,12682974,mismatch
1607606,55947451,55945711,mismatch
1608263,55947453,1225527,mismatch
3117536,766462,773809,mismatch
2659891,56125457,783161,mismatch
1520593,2260422,2260423,mismatch
3573732,380255,380331,mismatch
3128602,753861,23413380,mismatch
3119910,763119,763117,mismatch
2940201,643102,12623068,mismatch
2940202,643101,12623067,mismatch
2832521,12624377,694844,mismatch
3112001,771639,771638,mismatch
119151,2228473,2237156,mismatch
608679,2260713,2260710,mismatch
1608597,1226048,1200175,mismatch
1608900,1226042,55944923,mismatch
2917803,12634631,654025,mismatch
3062611,801076,12610584,mismatch
4708120,55827402,23497567,mismatch
4690400,55827404,55828238,mismatch
3158248,858152,858143,mismatch
3388620,461094,436520,mismatch
1043893,1556230,1548816,mismatch
2953213,636635,12635199,mismatch
2953217,636631,12622903,mismatch
2897245,663014,12634633,mismatch
2964906,20072625,560587,mismatch
1180568,2194460,22723067,mismatch
1180568,2194461,22723067,mismatch
1179305,2195662,2210939,mismatch
8159242,28737548,28737547,mismatch
4142252,55838381,55839155,mismatch
3364823,55878031,1583689,mismatch
2748451,732801,727130,mismatch
2876117,672551,12625848,mismatch
6614994,12648796,610045,mismatch
5392470,55813071,23507799,mismatch
1521351,2259846,2264649,mismatch
5815000,55816520,55817169,mismatch
5749192,55816525,55816886,mismatch
3824598,55912336,55891393,mismatch
3514329,55912337,55890454,mismatch
1484839,2347670,20070172,mismatch
2965287,560398,20073422,mismatch
4229570,55842203,55842252,mismatch
3452029,457900,56125124,mismatch
2133896,1062319,1051841,mismatch
1120985,1934898,1935451,mismatch
2952703,12625567,636888,mismatch
3701371,26793245,160190,mismatch
7285072,20100713,20075548,mismatch
7285071,20100710,12682985,mismatch
143576,2254315,2216737,mismatch
143699,2254314,2216887,mismatch
144335,2254310,2215965,mismatch
3060484,29399782,819182,mismatch
3384983,429201,451698,mismatch
2923439,12634764,651270,mismatch
2920812,12634766,652407,mismatch
2906130,12634769,659225,mismatch
2741567,738107,23416359,mismatch
3119966,763059,12692192,mismatch
7285351,785186,12684982,mismatch
4838508,55837523,55837871,mismatch
4839810,55837521,23507276,mismatch
3984078,146503,121228,mismatch
2866751,12623940,677324,mismatch
2834081,12623943,694030,mismatch
2925774,650138,12635145,mismatch
4898950,55830040,55830958,mismatch
2803460,12624261,663738,mismatch
2867252,12624266,677027,mismatch
5379545,23499563,55814397,mismatch
8062610,23508210,23508177,mismatch
94591,1974901,1979501,mismatch
7308921,55828643,55828719,mismatch
2741070,739061,56041772,mismatch
2834651,693769,693770,mismatch
2269447,739065,739246,mismatch
5007294,55828647,55829075,mismatch
7285433,785569,12685156,mismatch
7287452,785563,12685151,mismatch
6361228,12692887,20226782,mismatch
3110458,773012,12687999,mismatch
5289719,23491263,55820378,mismatch
5409899,55815381,55815342,mismatch
728288,56125439,838732,mismatch
3569546,56125430,60031,mismatch
3623008,58706,26809046,mismatch
3058382,821409,29401356,mismatch
3526785,55888098,55886930,mismatch
3523349,55882823,55897673,mismatch
3648439,26805228,381579,mismatch
3517991,145089,125565,mismatch
620896,832376,832374,mismatch
5337636,23505640,55815194,mismatch
2515622,12689369,763903,mismatch
6359427,12689211,779346,mismatch
2798290,969633,12602479,mismatch
2965836,20072375,560095,mismatch
2965939,20072372,560032,mismatch
2737523,29381472,743704,mismatch
2519390,757729,23413771,mismatch
2966698,20071884,559630,mismatch
2966935,20071881,559482,mismatch
7119014,55822336,55821165,mismatch
6356495,12691544,29371950,mismatch
6356492,12691540,22661183,mismatch
6348447,55822332,23506656,mismatch
2989569,12650182,614946,mismatch
3465585,439901,430210,mismatch
3999459,55920636,55920579,mismatch
5199648,56082775,2444784,mismatch
1161269,2254579,2226322,mismatch
3801132,55915506,55915838,mismatch
1161285,2254574,2226561,mismatch
3120029,12692155,762957,mismatch
4017164,55920695,55920548,mismatch
6358448,15003556,12689541,mismatch
3991869,137419,137421,mismatch
6154277,2452,23403716,mismatch
2962791,20071761,561609,mismatch
2962911,20071760,561555,mismatch
3181570,12677089,711402,mismatch
6358806,779344,12693950,mismatch
3469974,448149,424738,mismatch
2859439,12635133,681991,mismatch
2817818,12635132,702069,mismatch
2950318,12635139,638154,mismatch
5332624,55813969,23490658,mismatch
3692036,419282,420628,mismatch
3945654,419280,420193,mismatch
3483197,142411,55901844,mismatch
5176983,55834736,55833759,mismatch
2523332,723549,22656565,mismatch
3650875,375283,26810558,mismatch
7870814,55824146,55824132,mismatch
2980238,623872,623919,mismatch
6542782,20146477,20076280,mismatch
2458224,1371388,1371436,mismatch
2965337,20073680,560376,mismatch
2965014,20073681,560528,mismatch
2962054,20073683,561952,mismatch
5389159,55815647,23501386,mismatch
3664675,425236,456978,mismatch
5117864,28745019,2406966,mismatch
4875930,55823229,23507857,mismatch
4857666,55823228,55822981,mismatch
2961173,562154,20074553,mismatch
3450213,448322,448381,mismatch
5347177,55814639,55813006,mismatch
2887645,667410,12636497,mismatch
5323257,55814633,55814976,mismatch
2959142,12622828,633571,mismatch
2817965,12622823,701983,mismatch
1220798,2212730,2213366,mismatch
2886832,667729,12623116,mismatch
715429,816063,815498,mismatch
8133751,24544531,56064479,mismatch
2977808,20188165,626143,mismatch
7286675,12684963,785161,mismatch
7286979,12684965,785163,mismatch
2422581,1334701,56061115,mismatch
2803130,12602418,966595,mismatch
3123345,12689761,759559,mismatch
3119193,12689765,763905,mismatch
3119208,12689762,763883,mismatch
3827404,55898321,55898443,mismatch
3169913,721254,29344105,mismatch
3169911,721255,23388155,mismatch
3624191,26808944,58094,mismatch
2966684,559642,20073016,mismatch
2788499,975954,12602814,mismatch
2863876,12624018,679132,mismatch
3664040,449820,449815,mismatch
3063596,800230,12607094,mismatch
7289587,55820152,55820541,mismatch
2867436,676916,12635663,mismatch
3635713,26805399,395304,mismatch
3658314,26809936,375857,mismatch
2840150,691557,12622849,mismatch
3658336,26809935,375788,mismatch
120074,2245151,2228377,mismatch
3120988,23388398,761954,mismatch
3125758,23388396,756935,mismatch
2977388,626548,12671113,mismatch
1606040,55947316,1226174,mismatch
7126356,55831317,55833048,mismatch
4003923,125933,125931,mismatch
2033038,2265139,2266562,mismatch
2033038,2265135,2266562,mismatch
2033038,2265136,2266562,mismatch
2033038,2265138,2266562,mismatch
2033038,2265137,2266562,mismatch
6357355,12694789,20226654,mismatch
3057365,822500,29401177,mismatch
6317492,56125147,457490,mismatch
2978567,20202243,20202103,mismatch
5305335,55820253,55820122,mismatch
6358764,779766,12693911,mismatch
2642473,29048,20093879,mismatch
2642473,29049,20093879,mismatch
6317871,457750,56125151,mismatch
3455020,457753,56125179,mismatch
3037345,29329982,576362,mismatch
3302105,20074393,23700774,mismatch
667465,871763,880087,mismatch
3472767,458357,421114,mismatch
7176433,55841929,55841573,mismatch
5334013,23490771,55815130,mismatch
617351,481027,481026,mismatch
617351,481025,481026,mismatch
617351,481028,481026,mismatch
2979790,624258,624323,mismatch
2661431,12683023,781880,mismatch
2979731,624257,624380,mismatch
2963557,20073557,561155,mismatch
2963885,20073553,561063,mismatch
2964407,20073556,560807,mismatch
4013708,55885508,116556,mismatch
1734810,56013799,1155106,mismatch
255849,959176,959172,mismatch
4140208,55839222,55839873,mismatch
5575244,55819526,55818921,mismatch
7177586,55836672,55835497,mismatch
2169400,56042433,1101585,mismatch
6362742,754460,12689881,mismatch
608867,2264673,2260111,mismatch
2518840,29370163,758751,mismatch
3663002,442771,460378,mismatch
4265567,55835049,55832969,mismatch
3110542,756834,20227370,mismatch
4674079,55827485,55826845,mismatch
4067644,55842951,55842597,mismatch
261501,950852,950853,mismatch
2975188,621665,55965962,mismatch
2977572,626369,29331334,mismatch
5746545,2456271,2475687,mismatch
135053,2254582,2217815,mismatch
3448812,450370,450382,mismatch
2980207,627754,12645939,mismatch
585781,1950750,1950751,mismatch
3034554,578438,578439,mismatch
2951340,637566,12623685,mismatch
2745195,731989,734421,mismatch
2753174,731988,730560,mismatch
3849746,468751,465661,mismatch
119151,2255066,2237156,mismatch
6358825,12693970,20221809,mismatch
6358978,12694118,22661470,mismatch
8096683,55829367,55828827,mismatch
5013242,55829365,55829281,mismatch
2863095,679712,12634310,mismatch
6548975,55864934,673158,mismatch
147278,1950824,1952006,mismatch
2783089,12602337,979262,mismatch
7130411,55831628,55831295,mismatch
2929872,12623957,648225,mismatch
1519949,56122291,2264189,mismatch
724345,820515,29400144,mismatch
7286377,20102912,20075402,mismatch
6362371,12695264,779113,mismatch
6543714,20114394,12677355,mismatch
2690335,899070,899071,mismatch
3010861,20180254,597064,mismatch
1516905,2263689,2264353,mismatch
3053836,807368,814726,mismatch
1140763,1921609,1935278,mismatch
